instance_id,repo,pr_number,pr_url,source,author_type,agent_name,agent_tool,task_type,language,outcome,sample_split,created_at,changed_file_count,commit_count,comment_count,review_count,artifact_completeness,eligibility,eligibility_reason,size_tercile,sampling_weight
pop_mochilang_mochi_9161,mochilang/mochi,9161,https://github.com/mochilang/mochi/pull/9161,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Go,merged,test,2025-07-17T06:59:27Z,9,1,0,0,metadata_text_counts,eligible,eligible,large,102.841860
pop_mochilang_mochi_930,mochilang/mochi,930,https://github.com/mochilang/mochi/pull/930,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Go,merged,test,2025-06-15T18:02:29Z,1,1,0,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_mochilang_mochi_938,mochilang/mochi,938,https://github.com/mochilang/mochi/pull/938,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Go,merged,test,2025-06-16T01:46:43Z,3,1,0,0,metadata_text_counts,eligible,eligible,medium,102.841860
pop_mochilang_mochi_947,mochilang/mochi,947,https://github.com/mochilang/mochi/pull/947,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Go,merged,test,2025-06-16T02:59:30Z,1,1,0,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_mochilang_mochi_9480,mochilang/mochi,9480,https://github.com/mochilang/mochi/pull/9480,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Go,merged,test,2025-07-18T03:50:55Z,9,1,0,0,metadata_text_counts,eligible,eligible,large,102.841860
pop_mochilang_mochi_9644,mochilang/mochi,9644,https://github.com/mochilang/mochi/pull/9644,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Go,merged,test,2025-07-18T10:32:14Z,2,1,0,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_mochilang_mochi_9658,mochilang/mochi,9658,https://github.com/mochilang/mochi/pull/9658,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Go,merged,test,2025-07-18T10:38:41Z,5,1,0,0,metadata_text_counts,eligible,eligible,medium,102.841860
pop_mosecorg_mosec_658,mosecorg/mosec,658,https://github.com/mosecorg/mosec/pull/658,aidev_curated_export,ai_authored,copilot,Copilot,unknown,Python,open,test,2025-07-11T03:09:14Z,12,8,0,11,metadata_text_counts,eligible,eligible,large,56.697674
pop_moshfeu_vscode-compare-folders_213,moshfeu/vscode-compare-folders,213,https://github.com/moshfeu/vscode-compare-folders/pull/213,aidev_curated_export,ai_authored,copilot,Copilot,unknown,TypeScript,open,test,2025-07-30T08:03:44Z,9,6,0,0,metadata_text_counts,eligible,eligible,large,56.697674
pop_mrwadams_stride-gpt_61,mrwadams/stride-gpt,61,https://github.com/mrwadams/stride-gpt/pull/61,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Python,closed_unmerged,test,2025-03-03T00:08:53Z,7,3,0,0,metadata_text_counts,eligible,eligible,large,9.537037
pop_mvdicarlo_postybirb_385,mvdicarlo/postybirb,385,https://github.com/mvdicarlo/postybirb/pull/385,aidev_curated_export,ai_authored,copilot,Copilot,unknown,TypeScript,merged,test,2025-06-11T10:57:01Z,6,3,0,1,metadata_text_counts,eligible,eligible,medium,56.697674
pop_navidrome_navidrome_4117,navidrome/navidrome,4117,https://github.com/navidrome/navidrome/pull/4117,aidev_curated_export,ai_authored,copilot,Copilot,unknown,Go,closed_unmerged,test,2025-05-25T17:33:54Z,2,3,3,0,metadata_text_counts,eligible,eligible,small,56.697674
pop_near_nearcore_13321,near/nearcore,13321,https://github.com/near/nearcore/pull/13321,aidev_curated_export,ai_authored,devin,Devin,unknown,Rust,merged,test,2025-04-08T06:11:26Z,15,5,2,3,metadata_text_counts,eligible,eligible,large,54.440476
pop_neondatabase_website_3249,neondatabase/website,3249,https://github.com/neondatabase/website/pull/3249,aidev_curated_export,ai_authored,devin,Devin,unknown,JavaScript,merged,test,2025-03-29T09:49:52Z,9,1,2,1,metadata_text_counts,eligible,eligible,large,54.440476
pop_neondatabase_website_3662,neondatabase/website,3662,https://github.com/neondatabase/website/pull/3662,aidev_curated_export,ai_authored,devin,Devin,unknown,JavaScript,closed_unmerged,test,2025-07-14T23:17:11Z,1,1,3,0,metadata_text_counts,eligible,eligible,small,54.440476
pop_nicolaslopezj_simple-react-form_111,nicolaslopezj/simple-react-form,111,https://github.com/nicolaslopezj/simple-react-form/pull/111,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,TypeScript,merged,test,2025-06-03T19:19:44Z,6,1,0,0,metadata_text_counts,eligible,eligible,medium,102.841860
pop_nnstreamer_nntrainer_3354,nnstreamer/nntrainer,3354,https://github.com/nnstreamer/nntrainer/pull/3354,aidev_curated_export,ai_authored,cursor,Cursor,unknown,C++,closed_unmerged,test,2025-07-24T00:46:31Z,9,2,0,0,metadata_text_counts,eligible,eligible,large,24.934426
pop_nodetool-ai_nodetool_42,nodetool-ai/nodetool,42,https://github.com/nodetool-ai/nodetool/pull/42,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,TypeScript,merged,test,2025-05-21T09:02:38Z,1,1,2,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_noodlehaus_dispatch_109,noodlehaus/dispatch,109,https://github.com/noodlehaus/dispatch/pull/109,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,PHP,merged,test,2025-06-18T15:23:27Z,2,1,0,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_novuhq_novu_8305,novuhq/novu,8305,https://github.com/novuhq/novu/pull/8305,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-05-14T15:46:46Z,5,7,3,2,metadata_text_counts,eligible,eligible,medium,54.440476
pop_novuhq_novu_8605,novuhq/novu,8605,https://github.com/novuhq/novu/pull/8605,aidev_curated_export,ai_authored,cursor,Cursor,unknown,TypeScript,closed_unmerged,test,2025-06-29T05:51:20Z,4,2,1,0,metadata_text_counts,eligible,eligible,medium,24.934426
pop_nrwl_nx_32088,nrwl/nx,32088,https://github.com/nrwl/nx/pull/32088,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,TypeScript,open,test,2025-07-25T15:58:30Z,3,1,2,0,metadata_text_counts,eligible,eligible,medium,9.537037
pop_numbagg_numbagg_388,numbagg/numbagg,388,https://github.com/numbagg/numbagg/pull/388,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Python,merged,test,2025-07-20T20:48:50Z,10,3,0,0,metadata_text_counts,eligible,eligible,large,9.537037
pop_numbagg_numbagg_396,numbagg/numbagg,396,https://github.com/numbagg/numbagg/pull/396,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Python,merged,test,2025-07-21T22:58:47Z,1,1,0,0,metadata_text_counts,eligible,eligible,small,9.537037
pop_odigos-io_odigos_3069,odigos-io/odigos,3069,https://github.com/odigos-io/odigos/pull/3069,aidev_curated_export,ai_authored,cursor,Cursor,unknown,Go,merged,test,2025-06-24T12:09:18Z,23,15,0,5,metadata_text_counts,eligible,eligible,large,24.934426
pop_onlook-dev_onlook_1164,onlook-dev/onlook,1164,https://github.com/onlook-dev/onlook/pull/1164,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-01-29T09:25:01Z,5,2,1,0,metadata_text_counts,eligible,eligible,medium,54.440476
pop_onlook-dev_onlook_1184,onlook-dev/onlook,1184,https://github.com/onlook-dev/onlook/pull/1184,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,closed_unmerged,test,2025-01-30T22:52:48Z,4,1,1,0,metadata_text_counts,eligible,eligible,medium,54.440476
pop_onlook-dev_onlook_2476,onlook-dev/onlook,2476,https://github.com/onlook-dev/onlook/pull/2476,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,closed_unmerged,test,2025-07-17T22:21:09Z,1,4,4,5,metadata_text_counts,eligible,eligible,small,54.440476
pop_onlook-dev_onlook_993,onlook-dev/onlook,993,https://github.com/onlook-dev/onlook/pull/993,aidev_curated_export,ai_authored,claude_code,Devin,unknown,TypeScript,closed_unmerged,test,2025-01-06T18:11:05Z,10,1,1,0,metadata_text_counts,eligible,eligible,large,9.537037
pop_onnx_onnx_7080,onnx/onnx,7080,https://github.com/onnx/onnx/pull/7080,aidev_curated_export,ai_authored,copilot,Copilot,unknown,Python,closed_unmerged,test,2025-06-24T17:14:59Z,6,5,0,1,metadata_text_counts,eligible,eligible,medium,56.697674
pop_onnx_onnx_7122,onnx/onnx,7122,https://github.com/onnx/onnx/pull/7122,aidev_curated_export,ai_authored,copilot,Copilot,unknown,Python,open,test,2025-07-12T14:30:10Z,4,5,1,3,metadata_text_counts,eligible,eligible,medium,56.697674
pop_oven-sh_bun_20573,oven-sh/bun,20573,https://github.com/oven-sh/bun/pull/20573,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Zig,closed_unmerged,test,2025-06-22T22:51:39Z,2,1,1,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_oven-sh_bun_21053,oven-sh/bun,21053,https://github.com/oven-sh/bun/pull/21053,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Zig,merged,test,2025-07-14T23:43:40Z,129,5,1,0,metadata_text_counts,eligible,eligible,large,9.537037
pop_pardeike_Harmony_676,pardeike/Harmony,676,https://github.com/pardeike/Harmony/pull/676,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,C#,merged,test,2025-05-17T17:38:50Z,10,1,1,0,metadata_text_counts,eligible,eligible,large,102.841860
pop_pdm-project_pdm_3575,pdm-project/pdm,3575,https://github.com/pdm-project/pdm/pull/3575,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Python,merged,test,2025-07-21T01:59:37Z,4,1,1,0,metadata_text_counts,eligible,eligible,medium,9.537037
pop_plexguide_Huntarr.io_490,plexguide/Huntarr.io,490,https://github.com/plexguide/Huntarr.io/pull/490,aidev_curated_export,ai_authored,copilot,Copilot,unknown,Python,closed_unmerged,test,2025-05-20T21:13:16Z,0,1,0,0,metadata_text_counts,eligible,eligible,small,56.697674
pop_prebid_Prebid.js_13230,prebid/Prebid.js,13230,https://github.com/prebid/Prebid.js/pull/13230,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,JavaScript,merged,test,2025-05-30T17:12:06Z,261,23,0,1,metadata_text_counts,eligible,eligible,large,102.841860
pop_promptfoo_promptfoo_2955,promptfoo/promptfoo,2955,https://github.com/promptfoo/promptfoo/pull/2955,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-02-02T20:12:52Z,2,1,2,1,metadata_text_counts,eligible,eligible,small,54.440476
pop_promptfoo_promptfoo_3189,promptfoo/promptfoo,3189,https://github.com/promptfoo/promptfoo/pull/3189,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-02-22T19:11:19Z,2,3,3,0,metadata_text_counts,eligible,eligible,small,54.440476
pop_promptfoo_promptfoo_4372,promptfoo/promptfoo,4372,https://github.com/promptfoo/promptfoo/pull/4372,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,TypeScript,merged,test,2025-06-09T22:30:58Z,9,9,4,2,metadata_text_counts,eligible,eligible,large,102.841860
pop_pyth-network_pyth-crosschain_2354,pyth-network/pyth-crosschain,2354,https://github.com/pyth-network/pyth-crosschain/pull/2354,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-02-07T19:54:59Z,1,2,2,1,metadata_text_counts,eligible,eligible,small,54.440476
pop_pyth-network_pyth-crosschain_2475,pyth-network/pyth-crosschain,2475,https://github.com/pyth-network/pyth-crosschain/pull/2475,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-03-12T13:49:34Z,22,11,2,11,metadata_text_counts,eligible,eligible,large,54.440476
pop_pyth-network_pyth-crosschain_2528,pyth-network/pyth-crosschain,2528,https://github.com/pyth-network/pyth-crosschain/pull/2528,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,closed_unmerged,test,2025-03-27T17:57:17Z,3,4,2,0,metadata_text_counts,eligible,eligible,medium,54.440476
pop_pyth-network_pyth-crosschain_2676,pyth-network/pyth-crosschain,2676,https://github.com/pyth-network/pyth-crosschain/pull/2676,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-05-12T18:51:32Z,301,5,3,2,metadata_text_counts,eligible,eligible,large,54.440476
pop_rcourtman_Pulse_192,rcourtman/Pulse,192,https://github.com/rcourtman/Pulse/pull/192,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,JavaScript,merged,test,2025-06-23T13:06:22Z,34,16,0,0,metadata_text_counts,eligible,eligible,large,9.537037
pop_reflex-dev_reflex-web_1316,reflex-dev/reflex-web,1316,https://github.com/reflex-dev/reflex-web/pull/1316,aidev_curated_export,ai_authored,devin,Devin,unknown,Python,merged,test,2025-04-29T04:32:35Z,1,2,1,2,metadata_text_counts,eligible,eligible,small,54.440476
pop_reflex-dev_reflex-web_1453,reflex-dev/reflex-web,1453,https://github.com/reflex-dev/reflex-web/pull/1453,aidev_curated_export,ai_authored,devin,Devin,unknown,Python,merged,test,2025-06-28T01:47:34Z,13,30,9,2,metadata_text_counts,eligible,eligible,large,54.440476
pop_remotion-dev_remotion_5423,remotion-dev/remotion,5423,https://github.com/remotion-dev/remotion/pull/5423,aidev_curated_export,ai_authored,copilot,Copilot,unknown,TypeScript,merged,test,2025-06-19T04:54:59Z,2,2,1,0,metadata_text_counts,eligible,eligible,small,56.697674
pop_rezaakb_pinns-torch_18,rezaakb/pinns-torch,18,https://github.com/rezaakb/pinns-torch/pull/18,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Python,open,test,2025-06-12T23:58:12Z,1,1,0,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_risingwavelabs_risingwave_22088,risingwavelabs/risingwave,22088,https://github.com/risingwavelabs/risingwave/pull/22088,aidev_curated_export,ai_authored,cursor,Cursor,unknown,Rust,merged,test,2025-06-03T12:59:59Z,4,6,0,4,metadata_text_counts,eligible,eligible,medium,24.934426
pop_roboflow_inference_1352,roboflow/inference,1352,https://github.com/roboflow/inference/pull/1352,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Python,closed_unmerged,test,2025-06-10T22:04:13Z,2,2,1,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_robusta-dev_holmesgpt_695,robusta-dev/holmesgpt,695,https://github.com/robusta-dev/holmesgpt/pull/695,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Python,open,test,2025-07-23T12:23:37Z,32,1,6,15,metadata_text_counts,eligible,eligible,large,9.537037
pop_ruvnet_claude-flow_489,ruvnet/claude-flow,489,https://github.com/ruvnet/claude-flow/pull/489,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,TypeScript,merged,test,2025-07-28T19:09:42Z,7,1,0,0,metadata_text_counts,eligible,eligible,large,9.537037
pop_ruvnet_ruv-FANN_68,ruvnet/ruv-FANN,68,https://github.com/ruvnet/ruv-FANN/pull/68,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Rust,closed_unmerged,test,2025-07-04T13:05:46Z,18,9,4,0,metadata_text_counts,eligible,eligible,large,9.537037
pop_ryokun6_ryos_143,ryokun6/ryos,143,https://github.com/ryokun6/ryos/pull/143,aidev_curated_export,ai_authored,cursor,Cursor,unknown,TypeScript,merged,test,2025-06-20T07:46:10Z,4,2,1,0,metadata_text_counts,eligible,eligible,medium,24.934426
pop_ryokun6_ryos_208,ryokun6/ryos,208,https://github.com/ryokun6/ryos/pull/208,aidev_curated_export,ai_authored,cursor,Cursor,unknown,TypeScript,merged,test,2025-07-21T14:34:46Z,1,1,1,0,metadata_text_counts,eligible,eligible,small,24.934426
pop_ryokun6_ryos_211,ryokun6/ryos,211,https://github.com/ryokun6/ryos/pull/211,aidev_curated_export,ai_authored,cursor,Cursor,unknown,TypeScript,merged,test,2025-07-22T09:54:17Z,3,7,1,0,metadata_text_counts,eligible,eligible,medium,24.934426
pop_ryokun6_ryos_216,ryokun6/ryos,216,https://github.com/ryokun6/ryos/pull/216,aidev_curated_export,ai_authored,cursor,Cursor,unknown,TypeScript,merged,test,2025-07-23T08:05:30Z,11,6,1,0,metadata_text_counts,eligible,eligible,large,24.934426
pop_ryokun6_ryos_220,ryokun6/ryos,220,https://github.com/ryokun6/ryos/pull/220,aidev_curated_export,ai_authored,cursor,Cursor,unknown,TypeScript,merged,test,2025-07-23T13:41:19Z,2,15,1,0,metadata_text_counts,eligible,eligible,small,24.934426
pop_sam-goodwin_alchemy_275,sam-goodwin/alchemy,275,https://github.com/sam-goodwin/alchemy/pull/275,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-06-04T08:26:18Z,19,4,4,0,metadata_text_counts,eligible,eligible,large,54.440476
pop_sam-goodwin_alchemy_406,sam-goodwin/alchemy,406,https://github.com/sam-goodwin/alchemy/pull/406,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,TypeScript,merged,test,2025-06-17T20:34:23Z,4,4,3,0,metadata_text_counts,eligible,eligible,medium,9.537037
pop_samayo_country-json_276,samayo/country-json,276,https://github.com/samayo/country-json/pull/276,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,JavaScript,merged,test,2025-06-10T20:02:45Z,2,1,0,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_sashabaranov_go-openai_1043,sashabaranov/go-openai,1043,https://github.com/sashabaranov/go-openai/pull/1043,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Go,merged,test,2025-07-11T16:24:44Z,2,2,1,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_secretlint_secretlint_1059,secretlint/secretlint,1059,https://github.com/secretlint/secretlint/pull/1059,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,closed_unmerged,test,2025-06-04T10:47:53Z,1,1,1,0,metadata_text_counts,eligible,eligible,small,54.440476
pop_shader-slang_slang_7864,shader-slang/slang,7864,https://github.com/shader-slang/slang/pull/7864,aidev_curated_export,ai_authored,copilot,Copilot,unknown,C++,merged,test,2025-07-22T17:10:38Z,5,6,3,7,metadata_text_counts,eligible,eligible,medium,56.697674
pop_shesha-io_shesha-framework_3282,shesha-io/shesha-framework,3282,https://github.com/shesha-io/shesha-framework/pull/3282,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,TypeScript,merged,test,2025-05-21T20:12:38Z,1,1,1,1,metadata_text_counts,eligible,eligible,small,102.841860
pop_shinnku-nikaidou_shinnku-com_180,shinnku-nikaidou/shinnku-com,180,https://github.com/shinnku-nikaidou/shinnku-com/pull/180,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,TypeScript,merged,test,2025-06-20T07:20:13Z,1,1,0,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_smtg-ai_claude-squad_133,smtg-ai/claude-squad,133,https://github.com/smtg-ai/claude-squad/pull/133,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Go,closed_unmerged,test,2025-06-17T21:07:21Z,150,19,0,0,metadata_text_counts,eligible,eligible,large,9.537037
pop_softmaple_softmaple_120,softmaple/softmaple,120,https://github.com/softmaple/softmaple/pull/120,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-05-22T12:26:07Z,2,9,6,8,metadata_text_counts,eligible,eligible,small,54.440476
pop_stack-auth_stack-auth_514,stack-auth/stack-auth,514,https://github.com/stack-auth/stack-auth/pull/514,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,closed_unmerged,test,2025-03-06T22:16:21Z,88,18,3,0,metadata_text_counts,eligible,eligible,large,54.440476
pop_steveklabnik_rue_8,steveklabnik/rue,8,https://github.com/steveklabnik/rue/pull/8,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Rust,merged,test,2025-06-08T17:34:08Z,7,1,0,0,metadata_text_counts,eligible,eligible,large,9.537037
pop_strnad_CrewAI-Studio_96,strnad/CrewAI-Studio,96,https://github.com/strnad/CrewAI-Studio/pull/96,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Python,merged,test,2025-07-01T12:03:15Z,3,2,0,0,metadata_text_counts,eligible,eligible,medium,102.841860
pop_sugyan_claude-code-webui_219,sugyan/claude-code-webui,219,https://github.com/sugyan/claude-code-webui/pull/219,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,TypeScript,open,test,2025-07-30T14:29:59Z,1,7,0,2,metadata_text_counts,eligible,eligible,small,9.537037
pop_sugyan_claude-code-webui_54,sugyan/claude-code-webui,54,https://github.com/sugyan/claude-code-webui/pull/54,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,TypeScript,merged,test,2025-06-16T14:29:25Z,5,8,0,1,metadata_text_counts,eligible,eligible,medium,9.537037
pop_swc-project_swc_10856,swc-project/swc,10856,https://github.com/swc-project/swc/pull/10856,aidev_curated_export,ai_authored,copilot,Copilot,unknown,Rust,closed_unmerged,test,2025-07-15T03:03:17Z,4,5,6,0,metadata_text_counts,eligible,eligible,medium,56.697674
pop_sylearn_AICode_4,sylearn/AICode,4,https://github.com/sylearn/AICode/pull/4,aidev_curated_export,ai_authored,claude_code,Copilot,unknown,PowerShell,closed_unmerged,test,2025-07-16T10:10:48Z,1,2,0,0,metadata_text_counts,eligible,eligible,small,9.537037
pop_theopenco_llmgateway_100,theopenco/llmgateway,100,https://github.com/theopenco/llmgateway/pull/100,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-05-15T22:26:58Z,12,7,1,0,metadata_text_counts,eligible,eligible,large,54.440476
pop_theopenco_llmgateway_102,theopenco/llmgateway,102,https://github.com/theopenco/llmgateway/pull/102,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-05-16T10:27:55Z,17,2,1,0,metadata_text_counts,eligible,eligible,large,54.440476
pop_theopenco_llmgateway_105,theopenco/llmgateway,105,https://github.com/theopenco/llmgateway/pull/105,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-05-16T11:48:36Z,2,1,1,0,metadata_text_counts,eligible,eligible,small,54.440476
pop_theopenco_llmgateway_211,theopenco/llmgateway,211,https://github.com/theopenco/llmgateway/pull/211,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-05-26T20:53:58Z,10,12,1,0,metadata_text_counts,eligible,eligible,large,54.440476
pop_theopenco_llmgateway_306,theopenco/llmgateway,306,https://github.com/theopenco/llmgateway/pull/306,aidev_curated_export,ai_authored,devin,Devin,unknown,TypeScript,merged,test,2025-06-06T23:33:06Z,19,4,6,0,metadata_text_counts,eligible,eligible,large,54.440476
pop_theopenco_llmgateway_384,theopenco/llmgateway,384,https://github.com/theopenco/llmgateway/pull/384,aidev_curated_export,ai_authored,claude_code,Devin,unknown,TypeScript,merged,test,2025-06-22T01:12:18Z,2,2,3,1,metadata_text_counts,eligible,eligible,small,9.537037
pop_theopenco_llmgateway_93,theopenco/llmgateway,93,https://github.com/theopenco/llmgateway/pull/93,aidev_curated_export,ai_authored,codex,Devin,unknown,TypeScript,merged,test,2025-05-15T21:51:10Z,1,1,1,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_thomasloupe_Slackord_114,thomasloupe/Slackord,114,https://github.com/thomasloupe/Slackord/pull/114,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,C#,merged,test,2025-06-09T02:40:03Z,3,2,0,0,metadata_text_counts,eligible,eligible,medium,102.841860
pop_thrasher-corp_gocryptotrader_1977,thrasher-corp/gocryptotrader,1977,https://github.com/thrasher-corp/gocryptotrader/pull/1977,aidev_curated_export,ai_authored,copilot,Copilot,unknown,Go,merged,test,2025-07-17T00:54:28Z,1,3,1,5,metadata_text_counts,eligible,eligible,small,56.697674
pop_timburgan_timburgan_38884,timburgan/timburgan,38884,https://github.com/timburgan/timburgan/pull/38884,aidev_curated_export,ai_authored,copilot,Copilot,unknown,unknown,merged,test,2025-06-09T10:00:25Z,5,4,4,1,metadata_text_counts,eligible,eligible,medium,56.697674
pop_tinygrad_tinygrad_10390,tinygrad/tinygrad,10390,https://github.com/tinygrad/tinygrad/pull/10390,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Python,closed_unmerged,test,2025-05-18T07:12:03Z,2,1,2,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_tldraw_tldraw_6472,tldraw/tldraw,6472,https://github.com/tldraw/tldraw/pull/6472,aidev_curated_export,ai_authored,cursor,Cursor,unknown,TypeScript,closed_unmerged,test,2025-07-17T11:42:48Z,6,1,2,0,metadata_text_counts,eligible,eligible,medium,24.934426
pop_tomhrr_cosh_184,tomhrr/cosh,184,https://github.com/tomhrr/cosh/pull/184,aidev_curated_export,ai_authored,copilot,Copilot,unknown,Rust,closed_unmerged,test,2025-06-19T10:34:39Z,0,1,0,0,metadata_text_counts,eligible,eligible,small,56.697674
pop_tonybaloney_CSnakes_490,tonybaloney/CSnakes,490,https://github.com/tonybaloney/CSnakes/pull/490,aidev_curated_export,ai_authored,copilot,Copilot,unknown,C#,merged,test,2025-06-03T05:31:11Z,9,5,2,6,metadata_text_counts,eligible,eligible,large,56.697674
pop_tphakala_birdnet-go_1037,tphakala/birdnet-go,1037,https://github.com/tphakala/birdnet-go/pull/1037,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Go,merged,test,2025-07-29T11:21:11Z,34,30,2,5,metadata_text_counts,eligible,eligible,large,9.537037
pop_traccar_traccar_5568,traccar/traccar,5568,https://github.com/traccar/traccar/pull/5568,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Java,merged,test,2025-05-29T02:12:22Z,1,1,0,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_truenas_webui_12160,truenas/webui,12160,https://github.com/truenas/webui/pull/12160,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,TypeScript,closed_unmerged,test,2025-06-19T11:04:15Z,1,1,2,0,metadata_text_counts,eligible,eligible,small,102.841860
pop_trycompai_comp_1085,trycompai/comp,1085,https://github.com/trycompai/comp/pull/1085,aidev_curated_export,ai_authored,cursor,Cursor,unknown,TypeScript,merged,test,2025-06-27T14:24:03Z,1,1,3,0,metadata_text_counts,eligible,eligible,small,24.934426
pop_trylinky_linky_19,trylinky/linky,19,https://github.com/trylinky/linky/pull/19,aidev_curated_export,ai_authored,cursor,Cursor,unknown,TypeScript,merged,test,2025-07-01T08:32:50Z,6,1,1,0,metadata_text_counts,eligible,eligible,medium,24.934426
pop_ui5-community_wdi5_674,ui5-community/wdi5,674,https://github.com/ui5-community/wdi5/pull/674,aidev_curated_export,ai_authored,copilot,Copilot,unknown,TypeScript,closed_unmerged,test,2025-07-07T10:31:13Z,2,3,0,0,metadata_text_counts,eligible,eligible,small,56.697674
pop_umputun_spot_258,umputun/spot,258,https://github.com/umputun/spot/pull/258,aidev_curated_export,ai_authored,claude_code,Claude_Code,unknown,Go,merged,test,2025-02-27T06:55:13Z,95,1,2,0,metadata_text_counts,eligible,eligible,large,9.537037
pop_unclecode_crawl4ai_1152,unclecode/crawl4ai,1152,https://github.com/unclecode/crawl4ai/pull/1152,aidev_curated_export,ai_authored,devin,Devin,unknown,Python,merged,test,2025-05-25T01:51:43Z,2,1,2,1,metadata_text_counts,eligible,eligible,small,54.440476
pop_unclecode_crawl4ai_1195,unclecode/crawl4ai,1195,https://github.com/unclecode/crawl4ai/pull/1195,aidev_curated_export,ai_authored,codex,OpenAI_Codex,unknown,Python,merged,test,2025-06-08T08:06:14Z,3,1,1,0,metadata_text_counts,eligible,eligible,medium,102.841860
